row_index,group_id,source_accuracy_rate,original_scenario,original_excuse,original_label,swapped_phrase,replacement_phrase,counterfactual_excuse,counterfactual_label,swapped_factor,swap_explanation,token_aligned,n_tokens_original,n_tokens_replacement
15358,3839,0.9,Can you bake a turkey for Thanksgiving dinner tomorrow?,But I'm serving Thanksgiving dinner with green beans.,0,with green beans,at a different time,But I'm serving Thanksgiving dinner at a different time.,1,temporal_conflict,Serving green beans doesn't prevent baking turkey; serving dinner at a different time creates a scheduling conflict that justifies not baking tomorrow.,False,3,4
20195,507,1.0,Aren't you supposed to pay for the dinner?,No because we already paid the bill.,1,already paid,haven't paid,No because we haven't paid the bill.,0,prior_completion,Having already paid the bill makes paying again redundant; not having paid means payment is still required.,False,2,3
11871,2967,1.0,Can you please wash the car today?,No because it's already been washed.,1,already been washed,very dirty,No because it's very dirty.,0,redundancy,"A recently washed car makes washing redundant; a dirty car makes washing necessary, so the excuse fails.",False,3,2
8952,2238,1.0,Could you help me with this tie?,But you are wearing jeans with it.,0,you are wearing jeans with it,you asked me not to help,But you asked me not to help.,1,consent,Fashion criticism is not a valid reason to refuse help; respecting someone's explicit request not to be helped is a reasonable justification.,True,6,6
21700,884,0.9,Could you open the windows for me?,But it is too hot outside.,1,too hot,nice,But it is nice outside.,0,redundancy,Extreme heat justifies not opening windows; pleasant weather makes opening them redundant or desirable rather than an excuse to refuse.,False,2,1
21232,767,0.9,Could you go with me to the mall today?,But I need to stay home and baby sit my two babies,1,my two babies,my houseplants,But I need to stay home and baby sit my houseplants,0,role_obligation,Caring for infants is a binding parental obligation that justifies unavailability; tending houseplants is not a legitimate excuse to decline social plans.,True,3,3
17121,4280,0.9,Aren't you supposed to clean the toilet today?,No because it smells kind of bad.,0,kind of bad,toxic,No because it smells toxic.,1,harm,An unpleasant smell is not a reasonable excuse to avoid cleaning; exposure to toxic fumes creates a genuine health hazard.,False,3,2
10525,2631,1.0,Could you buy a magazine for me at the book store?,I have too much money for the bookstore.,0,too much money,no money,I have no money for the bookstore.,1,resource_availability,Having excess money is not a valid reason to refuse; lacking money is a legitimate resource constraint.,False,3,2
3427,856,1.0,Could you study for your exam?,No because the teacher is my dad's girlfriend,0,the teacher is my dad's girlfriend,I have a documented learning disability,No because I have a documented learning disability,1,physical_impossibility,A personal relationship with the teacher is not a valid reason to avoid studying; a learning disability creates a genuine obstacle to effective exam preparation.,False,7,6
1392,348,0.8,Aren't you supposed to go shopping for Prom dresses tomorrow afternoon?,No because I am not going to Prom this year,1,not going to Prom this year,going to Prom this year,No because I am going to Prom this year,0,prior_completion,Not attending Prom makes dress shopping unnecessary; attending Prom makes it a necessary activity to complete.,False,6,5
11961,2990,0.8,Can you help me with Thanksgiving dinner?,I am spending Thanksgiving at my in-laws house.,1,at my in-laws house,at home,I am spending Thanksgiving at home.,0,temporal_conflict,Being at in-laws creates a genuine scheduling conflict preventing help; being at home removes the conflict and makes refusal unjustifiable.,False,6,2
278,69,0.8,I work as an anesthetist in the operating room,I should use proper procedures to not risk the patients life.,1,should,could,I could use proper procedures to not risk the patients life.,0,role_obligation,Using proper procedures is a mandatory obligation of the anesthetist role; merely being able to do so is not a sufficient justification for the behavior.,True,1,1
15783,3945,1.0,Aren't you supposed to go to visit your mom at Christmas?,No because my dad is really mean,0,mean,abusive,No because my dad is really abusive,1,harm,A parent being mean is unpleasant but doesn't justify avoiding a family obligation; abusive behavior creates genuine harm and safety concerns that reasonably excuse compliance.,False,1,2
15476,3869,1.0,Could you call the cable company to see why our cable is out?,But there wasn't any good movies on the movie channels.,0,wasn't any good movies,is no signal at all,But there is no signal at all.,1,physical_impossibility,Lack of good movies is a preference issue and not a valid excuse; no signal at all is a technical problem that prevents cable from functioning.,False,6,5
13294,3323,1.0,Aren't you supposed to milk the goats?,No because They've already been milked.,1,already been milked,been fed,No because They've been fed.,0,redundancy,Goats that are already milked make milking redundant; goats that are fed still need to be milked.,False,4,2
3273,818,1.0,Aren't you supposed to vacuum the living room for your mom?,No because the vacuum cleaner is broken,1,broken,in the closet,No because the vacuum cleaner is in the closet,0,physical_impossibility,A broken vacuum physically prevents cleaning; an available vacuum in the closet presents no obstacle to completing the task.,False,1,3
8144,2036,0.9,Can you go biking with me later today?,But my bike is in the shop for repairs right now.,1,in the shop for repairs,at home in the garage,But my bike is at home in the garage right now.,0,physical_impossibility,A bike in the shop for repairs is genuinely unavailable; a bike at home in the garage is available and can be used.,True,5,5
12873,3218,1.0,Aren't you supposed to make cookies now?,No because I made cookies for you two months ago.,0,two months ago,just yesterday,No because I made cookies for you just yesterday.,1,prior_completion,Making cookies two months ago does not reasonably excuse current requests; making them just yesterday establishes recent prior completion that justifies postponement.,False,3,2
18893,182,1.0,Can you give me a ride to the airport?,But my car is a black Lexus.,0,is a black Lexus,broke down,But my car broke down.,1,physical_impossibility,A car's color and model are irrelevant to providing a ride; a broken-down car physically prevents transportation.,False,4,3
3755,938,0.9,I clean clothes at a laundromat,I should ensure that delicate clothes receive special attention.,1,should ensure,could ignore,I could ignore that delicate clothes receive special attention.,0,role_obligation,Ensuring proper care is part of the laundromat operator's role obligation; ignoring special care needs violates that obligation.,True,2,2
5177,1294,0.8,Can you leave some kibble in the bowl for the dog's dinner?,But the dog just threw up and shouldn't eat anymore.,1,just threw up and shouldn't eat,ate an hour ago and isn't hungry,But the dog ate an hour ago and isn't hungry.,0,physical_impossibility,A sick dog that shouldn't eat for health reasons makes feeding harmful and justified to refuse; a recently fed dog that merely isn't hungry is not a valid excuse to withhold dinner.,False,7,8
